ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Tenure_Days,TotalSpend,Education_Level,Income_log,TotalSpend_log,Cluster,Segment_Name
10582,1979,Graduation,Married,72063.0,0,1,2013-07-03,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0,35,361,758,3,11.185309892059308,6.63200177739563,3,High-Value Loyalists
1915,1951,PhD,Married,78939.0,0,0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0,63,199,1507,5,11.276443349216837,7.318539548567902,2,Family Focused
8897,1965,Graduation,Single,42720.0,1,1,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1,49,431,654,3,10.662445881599808,6.484635235635252,3,High-Value Loyalists
2371,1972,Graduation,Married,33622.0,1,1,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,42,442,81,3,10.422965635581258,4.406719247264253,1,Premium Customers
4303,1957,PhD,Together,6835.0,0,1,2012-12-08,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0,57,568,137,5,8.829958044235482,4.927253685157205,1,Premium Customers
6825,1953,Graduation,Together,41452.0,1,1,2013-03-06,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,61,480,16,3,10.632315534301455,2.833213344056216,1,Premium Customers
1072,1965,PhD,Single,40760.0,0,1,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0,49,303,93,5,10.615481020892434,4.543294782270004,1,Premium Customers
4964,1958,PhD,Together,74250.0,0,0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0,56,154,1158,5,11.215206524587721,7.055312843339752,2,Family Focused
2461,1955,Master,Single,51124.0,1,1,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0,59,193,43,4,10.842028893345104,3.784189633918261,1,Premium Customers
10736,1971,Graduation,Single,72258.0,0,1,2013-09-12,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0,43,290,1525,3,11.188012165690843,7.330405211844402,2,Family Focused
3194,1974,PhD,Single,71466.0,0,0,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,40,85,1230,5,11.176991083678901,7.115582126184454,2,Family Focused
10839,1976,Graduation,Together,36283.0,1,1,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0,38,76,29,3,10.499132151734834,3.4011973816621555,1,Premium Customers
49,1970,Graduation,Single,20587.0,1,0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,44,49,25,3,9.932463660772646,3.258096538021482,0,Budget Shoppers
4290,1972,Graduation,Married,30467.0,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,42,102,24,3,10.324432231492679,3.2188758248682006,0,Budget Shoppers
10219,1972,Graduation,Together,31590.0,1,0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,42,376,38,3,10.360627548882315,3.6635616461296463,0,Budget Shoppers
4211,1986,Basic,Married,20425.0,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,28,608,57,1,9.924563878138045,4.060443010546419,0,Budget Shoppers
1135,1960,Master,Together,17144.0,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0,54,134,47,4,9.74946186489702,3.871201010907891,1,Premium Customers
6299,1968,PhD,Divorced,42564.0,0,1,2013-01-02,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1,46,543,813,5,10.658787598318158,6.70196036600254,3,High-Value Loyalists
10846,1978,Master,Married,43783.0,1,0,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0,36,31,629,4,10.687023732823754,6.4457198193855785,3,High-Value Loyalists
347,1976,Graduation,Divorced,40780.0,0,1,2012-09-08,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0,38,659,377,3,10.615971565652215,5.934894195619588,3,High-Value Loyalists
6543,1945,Master,Together,62847.0,0,0,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,3,11,0,69,530,1612,4,11.048474391714137,7.385851078125209,2,Family Focused
10446,1957,PhD,Married,82017.0,0,0,2012-11-07,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1,57,599,729,5,11.314694014352236,6.593044534142437,2,Family Focused
3479,1950,Graduation,Single,16813.0,0,0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0,64,345,50,3,9.729967151695242,3.9318256327243257,1,Premium Customers
11075,1978,Graduation,Married,51267.0,1,1,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,3,11,0,36,243,270,3,10.844822054849715,5.602118820879701,1,Premium Customers
4442,1961,Graduation,Single,46524.0,0,1,2013-04-05,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0,53,450,177,3,10.747745081510452,5.181783550292085,1,Premium Customers
199,1962,Master,Single,45183.0,0,0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0,52,525,315,4,10.718498320852914,5.755742213586912,1,Premium Customers
6722,1954,PhD,Married,70421.0,0,1,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0,60,1,767,5,11.162260993328179,6.643789733147672,3,High-Value Loyalists
796,1965,2n Cycle,Divorced,60161.0,0,1,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0,49,614,1071,2,11.004796202751981,6.977281341630747,3,High-Value Loyalists
3749,1973,Graduation,Together,73926.0,0,0,2013-03-02,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0,41,484,1580,3,11.210833398801787,7.365812837209472,2,Family Focused
8523,1968,Graduation,Married,19329.0,1,0,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0,46,197,60,3,9.869413572202376,4.110873864173311,0,Budget Shoppers
310,1970,Master,Married,61872.0,0,1,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0,44,198,573,4,11.032839176116262,6.352629396319567,3,High-Value Loyalists
8629,1956,Graduation,Widow,46984.0,1,1,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0,58,460,41,3,10.757583680817165,3.7376696182833684,1,Premium Customers
236,1951,Graduation,Married,34838.0,1,1,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0,63,526,170,3,10.458492727913868,5.14166355650266,1,Premium Customers
9930,1944,PhD,Single,82716.0,0,0,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0,70,236,1167,5,11.32318042216003,7.0630481633881725,2,Family Focused
3483,1958,Graduation,Married,48192.0,0,0,2013-04-06,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1,56,449,1526,3,10.782969061276285,7.3310603052186325,2,Family Focused
4599,1976,Master,Married,49681.0,0,2,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,38,237,458,4,10.813397973445996,6.129050210060545,3,High-Value Loyalists
7326,1971,Master,Married,56850.0,0,1,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0,43,98,63,4,10.948189089173493,4.1588830833596715,1,Premium Customers
7352,1957,Graduation,Married,55267.0,0,1,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0,57,251,405,3,10.91994935817656,6.0063531596017325,3,High-Value Loyalists
2350,1972,Graduation,Married,59666.0,1,1,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0,42,464,1027,3,10.996534382731356,6.93537044601511,3,High-Value Loyalists
9145,1972,Graduation,Single,72504.0,0,1,2013-04-06,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,3,11,0,42,449,1478,3,11.191410803981995,7.2991214627108,2,Family Focused
2964,1981,Graduation,Married,26872.0,0,0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,3,11,0,33,256,72,3,10.198877344056111,4.290459441148391,0,Budget Shoppers
5585,1972,Graduation,Single,21359.0,1,0,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,3,11,1,42,435,48,3,9.969275293074132,3.8918202981106265,0,Budget Shoppers
9687,1975,Graduation,Single,73170.0,0,0,2014-05-31,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,3,11,0,39,29,726,3,11.20055444658802,6.588926477533519,2,Family Focused
3732,1955,Master,Married,52750.0,0,1,2013-02-04,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,3,11,0,59,510,860,4,10.873338008504597,6.7580945044277305,3,High-Value Loyalists
6303,1986,PhD,Together,91820.0,0,0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,3,11,0,28,218,1497,5,11.427596308617355,7.311886164077165,2,Family Focused
11176,1970,PhD,Together,65968.0,0,1,2014-05-12,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,3,11,0,44,48,495,5,11.09694021369669,6.206575926724928,3,High-Value Loyalists
2986,1976,Graduation,Married,30772.0,1,1,2014-03-12,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,38,109,20,3,10.33439296112607,3.044522437723423,1,Premium Customers
7462,1954,Graduation,Single,22507.0,0,0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,3,11,0,60,582,570,3,10.021626080553169,6.3473892096560105,3,High-Value Loyalists
3900,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,42,92,769,3,11.092641091963714,6.646390514847729,3,High-Value Loyalists
7034,1978,2n Cycle,Married,25804.0,1,0,2013-09-01,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,3,11,0,36,301,55,2,10.158323550582827,4.02535169073515,0,Budget Shoppers
9493,1980,PhD,Single,76412.0,0,0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,3,11,1,34,420,1808,5,11.243908117747603,7.500529485395295,2,Family Focused
1143,1972,Graduation,Married,22063.0,1,0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,3,11,0,42,325,55,3,10.001702600033083,4.02535169073515,0,Budget Shoppers
1,1961,Graduation,Single,57091.0,0,0,2014-06-15,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,3,11,1,53,14,577,3,10.952419280749659,6.359573868672378,3,High-Value Loyalists
3855,1963,Graduation,Married,22419.0,0,0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,51,437,162,3,10.017708696626151,5.093750200806762,0,Budget Shoppers
5536,1959,Graduation,Together,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,55,403,1957,3,11.38249782215576,7.579678823090456,2,Family Focused
5989,1959,2n Cycle,Divorced,78353.0,0,1,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,3,11,0,55,439,1576,2,11.268992299448461,7.3632795869630385,2,Family Focused
9499,1954,Graduation,Married,93404.0,1,2,2013-05-07,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,3,11,0,60,418,1616,3,11.444700155974662,7.388327859577107,3,High-Value Loyalists
6768,1962,Graduation,Divorced,37859.0,1,2,2013-01-12,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,52,533,36,3,10.541650424763313,3.6109179126442243,1,Premium Customers
2150,1958,PhD,Widow,80995.0,0,1,2013-05-11,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,3,11,0,56,414,1482,5,11.30215504971916,7.301822342137932,2,Family Focused
6646,1984,Graduation,Together,16529.0,1,0,2014-03-01,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,30,120,22,3,9.712932190815069,3.1354942159291497,0,Budget Shoppers
4887,1976,PhD,Divorced,55412.0,1,1,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,3,11,0,38,219,63,5,10.922569502247429,4.1588830833596715,1,Premium Customers
8560,1992,Graduation,Single,48789.0,0,0,2012-09-10,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,3,11,0,22,657,680,3,10.795280652809883,6.523562306149512,3,High-Value Loyalists
3321,1967,PhD,Together,56575.0,0,2,2013-05-05,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,3,11,0,47,420,542,5,10.943340145997315,6.297109319933935,3,High-Value Loyalists
11003,1980,2n Cycle,Together,25130.0,1,0,2013-10-02,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,3,11,0,34,270,50,2,10.13185742282192,3.9318256327243257,0,Budget Shoppers
10402,1967,Graduation,Married,35441.0,1,1,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,47,500,39,3,10.475652836535291,3.6888794541139363,1,Premium Customers
9904,1956,Graduation,Married,71391.0,0,1,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,3,11,0,58,457,1043,3,11.17594109723226,6.950814768442584,2,Family Focused
6141,1972,Master,Single,49494.0,1,0,2013-04-25,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,3,11,0,42,430,385,4,10.809626933353908,5.955837369464831,0,Budget Shoppers
5687,1980,Graduation,Divorced,81702.0,0,0,2012-09-23,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,3,11,0,34,644,1633,3,11.310845999880184,7.3987862754199485,2,Family Focused
10856,1980,2n Cycle,Single,45889.0,0,1,2013-07-02,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,3,11,0,34,362,46,2,10.73400250738888,3.8501476017100584,1,Premium Customers
5121,1977,Graduation,Single,56628.0,0,1,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,3,11,0,37,100,761,3,10.944276500467035,6.635946555686647,3,High-Value Loyalists
4186,1950,Graduation,Together,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,64,328,76,3,10.434909606100769,4.343805421853684,1,Premium Customers
368,1974,Graduation,Married,40049.0,0,1,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,3,11,0,40,577,290,3,10.597883952496506,5.673323267171493,1,Premium Customers
3312,1988,Graduation,Single,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,26,48,89,3,10.439308182191418,4.499809670330265,0,Budget Shoppers
11121,1981,Graduation,Married,19419.0,1,0,2012-11-10,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,3,11,0,33,596,70,3,9.874058741845316,4.2626798770413155,0,Budget Shoppers
5332,1960,2n Cycle,Married,82504.0,0,0,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,3,11,0,54,337,1066,2,11.320614176546906,6.9726062513017535,2,Family Focused
5848,1970,Graduation,Together,81205.0,0,0,2014-01-13,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,3,11,1,44,167,2009,3,11.304744415045533,7.605890001053122,2,Family Focused
10343,1991,2n Cycle,Single,61618.0,0,0,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,3,11,0,23,638,1345,2,11.028725543521734,7.204892510204673,2,Family Focused
5935,1956,Master,Single,55284.0,0,1,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,3,11,0,58,552,764,4,10.920256902976503,6.639875833826536,3,High-Value Loyalists
2895,1963,Graduation,Single,49980.0,0,1,2013-10-23,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,3,11,0,51,249,195,3,10.819398212191988,5.278114659230517,1,Premium Customers
10262,1980,Graduation,Married,15072.0,2,0,2013-05-10,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,3,11,0,34,415,53,3,9.62066034281053,3.9889840465642745,0,Budget Shoppers
7848,1974,Graduation,Single,49166.0,0,1,2013-06-13,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,3,11,0,40,381,368,3,10.802977945731937,5.910796644040527,3,High-Value Loyalists
9477,1954,PhD,Married,65324.0,0,1,2014-01-11,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,3,11,0,60,169,544,5,11.087130090388813,6.300785794663244,3,High-Value Loyalists
4856,1957,2n Cycle,Married,82347.0,0,0,2012-11-06,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,3,11,0,57,600,1853,2,11.3187094487292,7.5251007461258,2,Family Focused
7186,1966,PhD,Together,30843.0,1,1,2014-05-26,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,3,11,0,48,34,35,5,10.336697520952852,3.58351893845611,1,Premium Customers
5794,1974,PhD,Married,46374.0,0,1,2014-03-17,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,3,11,1,40,104,446,5,10.744515799909736,6.102558594613569,3,High-Value Loyalists
1456,1979,Graduation,Single,60474.0,0,1,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,35,454,1180,3,11.009985335478229,7.074116816197362,2,Family Focused
4877,1973,Master,Married,38576.0,0,1,2014-03-04,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,41,117,41,4,10.560411522938548,3.7376696182833684,1,Premium Customers
425,1985,Graduation,Married,55357.0,2,0,2013-02-19,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,3,11,0,29,495,727,3,10.92157646247132,6.590301048196686,3,High-Value Loyalists
3007,1966,Graduation,Together,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,48,633,40,3,10.538979136857908,3.713572066704308,1,Premium Customers
1031,1989,2n Cycle,Married,85710.0,0,0,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,3,11,0,25,420,1062,2,11.358736451074895,6.968850378341948,2,Family Focused
4297,1969,Graduation,Together,23228.0,1,0,2014-01-26,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,45,154,40,3,10.053156777054832,3.713572066704308,0,Budget Shoppers
807,1969,Master,Together,44602.0,1,1,2014-02-15,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,3,11,0,45,134,292,4,10.705556400319987,5.680172609017068,1,Premium Customers
9553,1987,Graduation,Married,7500.0,0,0,2013-01-09,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,3,11,0,27,536,15,3,8.922791623969637,2.772588722239781,0,Budget Shoppers
4271,1989,2n Cycle,Together,38683.0,1,0,2012-10-04,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,3,11,0,25,633,341,2,10.563181356836854,5.834810737062605,0,Budget Shoppers
4120,1975,2n Cycle,Single,49514.0,1,0,2013-12-17,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,3,11,0,39,194,369,2,10.810030932955403,5.91350300563827,0,Budget Shoppers
2036,1973,PhD,Together,57906.0,0,1,2013-06-11,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,3,11,0,41,383,401,5,10.966593554353674,5.996452088619021,3,High-Value Loyalists
115,1966,Master,Single,43456.0,0,1,2013-03-26,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,3,11,0,48,460,393,4,10.679527222435633,5.976350909297934,3,High-Value Loyalists
4259,1986,Master,Single,19485.0,2,0,2013-09-24,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,28,278,10,4,9.877451537985287,2.3978952727983707,0,Budget Shoppers
8687,1978,Graduation,Together,53172.0,0,1,2013-05-06,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,3,11,0,36,419,486,3,10.881306027701488,6.18826412308259,3,High-Value Loyalists
2447,1979,Graduation,Together,30545.0,1,0,2012-10-17,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,3,11,0,35,620,69,3,10.326989023130391,4.248495242049359,0,Budget Shoppers
10140,1983,PhD,Together,70123.0,0,0,2013-09-28,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,3,11,0,31,274,1727,5,11.158020382473765,7.454719949364001,2,Family Focused
9353,1959,Graduation,Single,62450.0,0,1,2014-01-06,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,3,11,0,55,174,995,3,11.042137528235768,6.903747257584598,3,High-Value Loyalists
3623,1976,Graduation,Together,21675.0,1,0,2014-06-11,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,3,11,0,38,18,45,3,9.983960936686005,3.828641396489095,0,Budget Shoppers
738,1981,2n Cycle,Single,42395.0,1,1,2014-04-04,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,3,11,0,33,86,182,2,10.654809297147146,5.209486152841421,1,Premium Customers
7631,1978,Master,Together,61346.0,1,0,2013-10-06,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,3,11,0,36,266,989,4,11.024301549187925,6.897704943128636,2,Family Focused
4789,1953,Graduation,Together,80812.0,0,0,2013-09-17,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,3,11,0,61,285,1677,3,11.299893122656712,7.425357887027151,2,Family Focused
773,1971,Master,Divorced,42835.0,1,1,2013-06-30,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,3,11,0,43,364,595,4,10.665134149520766,6.39024066706535,3,High-Value Loyalists
10602,1983,Graduation,Married,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,31,500,156,3,10.594707877902358,5.056245805348308,0,Budget Shoppers
1446,1956,Master,Single,86424.0,0,0,2014-04-05,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,3,11,0,58,85,1226,4,11.367032264789826,7.112327444710911,2,Family Focused
3270,1978,2n Cycle,Together,17117.0,1,0,2013-01-17,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,3,11,0,36,528,128,2,9.747885820441555,4.859812404361672,0,Budget Shoppers
8443,1972,Graduation,Single,24762.0,1,0,2014-02-10,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,3,11,1,42,139,86,3,10.117105882625266,4.465908118654584,0,Budget Shoppers
9653,1975,Graduation,Married,35797.0,0,1,2012-10-16,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,3,11,0,39,621,68,3,10.485647304906445,4.23410650459726,1,Premium Customers
8916,1975,Graduation,Divorced,36627.0,2,0,2013-07-23,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,39,341,16,3,10.508568254227622,2.833213344056216,0,Budget Shoppers
8017,1981,2n Cycle,Married,51111.0,1,1,2014-06-19,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,33,10,55,2,10.841774582282179,4.02535169073515,1,Premium Customers
5830,1972,PhD,Single,86857.0,0,0,2012-09-12,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,42,655,2114,5,11.372029880265352,7.656810091480378,2,Family Focused
4597,1970,PhD,Together,82072.0,0,0,2013-07-02,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,3,11,0,44,362,2018,5,11.315364374116752,7.610357618312838,2,Family Focused
7023,1953,PhD,Single,46231.0,2,1,2012-11-26,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,3,11,0,61,580,263,5,10.741427477997615,5.575949103146316,1,Premium Customers
8086,1959,Graduation,Married,42243.0,1,1,2013-12-11,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0,55,200,55,3,10.651217610866365,4.02535169073515,1,Premium Customers
8825,1962,Graduation,Together,51195.0,1,1,2013-04-01,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,3,11,0,52,454,564,3,10.843416682975683,6.336825731146441,3,High-Value Loyalists
2930,1978,Master,Single,68092.0,0,0,2013-12-16,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,3,11,0,36,195,1281,4,11.128629696839663,7.156176637480615,2,Family Focused
1928,1973,Graduation,Married,31814.0,1,0,2013-02-09,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,3,11,0,41,505,83,3,10.367693155666892,4.430816798843313,0,Budget Shoppers
7108,1965,Master,Widow,51390.0,1,1,2012-09-08,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,3,11,0,49,659,353,4,10.847218338835674,5.869296913133774,1,Premium Customers
10925,1983,Graduation,Married,76630.0,0,0,2014-01-14,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,3,11,0,31,166,1003,3,11.246756973598734,6.911747300251674,2,Family Focused
9960,1991,Basic,Single,26868.0,1,0,2014-04-30,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,23,60,14,1,10.19872848469072,2.70805020110221,0,Budget Shoppers
8800,1943,PhD,Divorced,48948.0,0,0,2013-02-01,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,3,11,1,71,513,902,5,10.79853421874079,6.805722553416985,2,Family Focused
9224,1972,PhD,Single,55260.0,0,1,2012-12-12,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,3,11,0,42,564,1139,5,10.91982269458584,7.038783541388542,3,High-Value Loyalists
5519,1956,Graduation,Together,64090.0,0,1,2013-08-07,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,3,11,1,58,326,797,3,11.068059227434745,6.682108597449809,3,High-Value Loyalists
5046,1958,Graduation,Divorced,78331.0,0,1,2014-01-23,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,3,11,0,56,157,1638,3,11.268711483036727,7.40184157874383,2,Family Focused
7037,1974,PhD,Married,37087.0,1,0,2013-08-11,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,3,11,0,40,322,401,5,10.521048746139478,5.996452088619021,0,Budget Shoppers
